fips,median_income,county,state
54097,40401.0,Upshur,West Virginia
54099,36875.0,Wayne,West Virginia
54101,34312.0,Webster,West Virginia
54103,42125.0,Wetzel,West Virginia
54105,40189.0,Wirt,West Virginia
54107,45958.0,Wood,West Virginia
54109,40045.0,Wyoming,West Virginia
55001,43280.0,Adams,Wisconsin
55003,43861.0,Ashland,Wisconsin
55005,50903.0,Barron,Wisconsin
55007,52910.0,Bayfield,Wisconsin
55009,59963.0,Brown,Wisconsin
55011,57134.0,Buffalo,Wisconsin
55013,49982.0,Burnett,Wisconsin
55015,72530.0,Calumet,Wisconsin
55017,57288.0,Chippewa,Wisconsin
55019,51872.0,Clark,Wisconsin
55021,65348.0,Columbia,Wisconsin
55023,48853.0,Crawford,Wisconsin
55025,70541.0,Dane,Wisconsin
55027,58870.0,Dodge,Wisconsin
55029,58287.0,Door,Wisconsin
55031,52480.0,Douglas,Wisconsin
55033,56268.0,Dunn,Wisconsin
55035,55711.0,Eau Claire,Wisconsin
55037,49128.0,Florence,Wisconsin
55039,59373.0,Fond du Lac,Wisconsin
55041,44313.0,Forest,Wisconsin
55043,52958.0,Grant,Wisconsin
55045,62699.0,Green,Wisconsin
55047,53260.0,Green Lake,Wisconsin
55049,62785.0,Iowa,Wisconsin
55051,40801.0,Iron,Wisconsin
55053,52984.0,Jackson,Wisconsin
55055,63676.0,Jefferson,Wisconsin
55057,51056.0,Juneau,Wisconsin
55059,60929.0,Kenosha,Wisconsin
55061,63118.0,Kewaunee,Wisconsin
55063,55479.0,La Crosse,Wisconsin
55065,59629.0,Lafayette,Wisconsin
55067,46557.0,Langlade,Wisconsin
55069,56086.0,Lincoln,Wisconsin
55071,53489.0,Manitowoc,Wisconsin
55073,59543.0,Marathon,Wisconsin
55075,47497.0,Marinette,Wisconsin
55077,49586.0,Marquette,Wisconsin
55078,43872.0,Menominee,Wisconsin
55079,48742.0,Milwaukee,Wisconsin
55081,58178.0,Monroe,Wisconsin
55083,57105.0,Oconto,Wisconsin
55085,54198.0,Oneida,Wisconsin
55087,63536.0,Outagamie,Wisconsin
55089,82807.0,Ozaukee,Wisconsin
55091,53140.0,Pepin,Wisconsin
55093,72111.0,Pierce,Wisconsin
55095,56932.0,Polk,Wisconsin
55097,57368.0,Portage,Wisconsin
55099,46742.0,Price,Wisconsin
55101,59749.0,Racine,Wisconsin
55103,51335.0,Richland,Wisconsin
55105,55832.0,Rock,Wisconsin
55107,44302.0,Rusk,Wisconsin
55109,81124.0,St. Croix,Wisconsin
55111,56732.0,Sauk,Wisconsin
55113,44555.0,Sawyer,Wisconsin
55115,54143.0,Shawano,Wisconsin
55117,58943.0,Sheboygan,Wisconsin
55119,51698.0,Taylor,Wisconsin
55121,55865.0,Trempealeau,Wisconsin
55123,50905.0,Vernon,Wisconsin
55125,44285.0,Vilas,Wisconsin
55127,61106.0,Walworth,Wisconsin
55129,48422.0,Washburn,Wisconsin
55131,74062.0,Washington,Wisconsin
55133,84331.0,Waukesha,Wisconsin
55135,57680.0,Waupaca,Wisconsin
55137,51195.0,Waushara,Wisconsin
55139,57124.0,Winnebago,Wisconsin
55141,53473.0,Wood,Wisconsin
56001,46865.0,Albany,Wyoming
56003,53435.0,Big Horn,Wyoming
56005,79916.0,Campbell,Wyoming
56007,60206.0,Carbon,Wyoming
56009,63923.0,Converse,Wyoming
56011,64055.0,Crook,Wyoming
56013,54242.0,Fremont,Wyoming
56015,49774.0,Goshen,Wyoming
56017,51875.0,Hot Springs,Wyoming
56019,55991.0,Johnson,Wyoming
56021,64220.0,Laramie,Wyoming
56023,64519.0,Lincoln,Wyoming
56025,60550.0,Natrona,Wyoming
56027,39359.0,Niobrara,Wyoming
56029,62666.0,Park,Wyoming
56031,47096.0,Platte,Wyoming
56033,58521.0,Sheridan,Wyoming
56035,78680.0,Sublette,Wyoming
56037,73008.0,Sweetwater,Wyoming
56039,83831.0,Teton,Wyoming
56041,58235.0,Uinta,Wyoming
56043,53426.0,Washakie,Wyoming
56045,52867.0,Weston,Wyoming
72001,12902.0,Adjuntas Municipio,Puerto Rico
72003,16347.0,Aguada Municipio,Puerto Rico
72005,16693.0,Aguadilla Municipio,Puerto Rico
72007,17255.0,Aguas Buenas Municipio,Puerto Rico
72009,19720.0,Aibonito Municipio,Puerto Rico
72011,19379.0,A�asco Municipio,Puerto Rico
72013,18001.0,Arecibo Municipio,Puerto Rico
72015,16976.0,Arroyo Municipio,Puerto Rico
72017,16889.0,Barceloneta Municipio,Puerto Rico
72019,15970.0,Barranquitas Municipio,Puerto Rico
72021,26017.0,Bayam�n Municipio,Puerto Rico
72023,16080.0,Cabo Rojo Municipio,Puerto Rico
72025,25006.0,Caguas Municipio,Puerto Rico
72027,16831.0,Camuy Municipio,Puerto Rico
72029,20673.0,Can�vanas Municipio,Puerto Rico
72031,29434.0,Carolina Municipio,Puerto Rico
72033,18253.0,Cata�o Municipio,Puerto Rico
72035,21320.0,Cayey Municipio,Puerto Rico
72037,19103.0,Ceiba Municipio,Puerto Rico
72039,15071.0,Ciales Municipio,Puerto Rico
72041,19949.0,Cidra Municipio,Puerto Rico
72043,19833.0,Coamo Municipio,Puerto Rico
72045,12812.0,Comer�o Municipio,Puerto Rico
72047,15088.0,Corozal Municipio,Puerto Rico
72049,23802.0,Culebra Municipio,Puerto Rico
72051,29667.0,Dorado Municipio,Puerto Rico
72053,19068.0,Fajardo Municipio,Puerto Rico
72054,20315.0,Florida Municipio,Puerto Rico
72055,13242.0,Gu�nica Municipio,Puerto Rico
72057,16374.0,Guayama Municipio,Puerto Rico
72059,16922.0,Guayanilla Municipio,Puerto Rico
72061,33937.0,Guaynabo Municipio,Puerto Rico
72063,33661.0,Gurabo Municipio,Puerto Rico
72065,17201.0,Hatillo Municipio,Puerto Rico
72067,19394.0,Hormigueros Municipio,Puerto Rico
72069,19880.0,Humacao Municipio,Puerto Rico
72071,16748.0,Isabela Municipio,Puerto Rico
72073,15424.0,Jayuya Municipio,Puerto Rico
72075,20845.0,Juana D�az Municipio,Puerto Rico
72077,18969.0,Juncos Municipio,Puerto Rico
72079,13747.0,Lajas Municipio,Puerto Rico
72081,14540.0,Lares Municipio,Puerto Rico
72083,13435.0,Las Mar�as Municipio,Puerto Rico
72085,21792.0,Las Piedras Municipio,Puerto Rico
72087,17402.0,Lo�za Municipio,Puerto Rico
72089,20829.0,Luquillo Municipio,Puerto Rico
72091,19459.0,Manat� Municipio,Puerto Rico
72093,13262.0,Maricao Municipio,Puerto Rico
72095,19788.0,Maunabo Municipio,Puerto Rico
72097,14120.0,Mayag�ez Municipio,Puerto Rico
72099,14155.0,Moca Municipio,Puerto Rico
72101,20589.0,Morovis Municipio,Puerto Rico
72103,19356.0,Naguabo Municipio,Puerto Rico
72105,19332.0,Naranjito Municipio,Puerto Rico
72107,13319.0,Orocovis Municipio,Puerto Rico
72109,15761.0,Patillas Municipio,Puerto Rico
72111,17592.0,Pe�uelas Municipio,Puerto Rico
72113,17173.0,Ponce Municipio,Puerto Rico
72115,16630.0,Quebradillas Municipio,Puerto Rico
72117,21591.0,Rinc�n Municipio,Puerto Rico
72119,22509.0,R�o Grande Municipio,Puerto Rico
72121,16846.0,Sabana Grande Municipio,Puerto Rico
72123,16887.0,Salinas Municipio,Puerto Rico
72125,15619.0,San Germ�n Municipio,Puerto Rico
72127,22146.0,San Juan Municipio,Puerto Rico
72129,18821.0,San Lorenzo Municipio,Puerto Rico
72131,14812.0,San Sebasti�n Municipio,Puerto Rico
72133,17640.0,Santa Isabel Municipio,Puerto Rico
72135,28863.0,Toa Alta Municipio,Puerto Rico
72137,24899.0,Toa Baja Municipio,Puerto Rico
72139,31193.0,Trujillo Alto Municipio,Puerto Rico
72141,16533.0,Utuado Municipio,Puerto Rico
72143,18895.0,Vega Alta Municipio,Puerto Rico
72145,19096.0,Vega Baja Municipio,Puerto Rico
72147,15539.0,Vieques Municipio,Puerto Rico
72149,19855.0,Villalba Municipio,Puerto Rico
72151,16013.0,Yabucoa Municipio,Puerto Rico
72153,14954.0,Yauco Municipio,Puerto Rico
36NYC,61884.61918031786,New York City,New York
29KAN,52405.0,Kansas City,Missouri
29JOP,42782.0,Joplin,Missouri
