state_abbr,county,fips,votes_dem,votes_gop,total_votes
IN,Clark,18019,18791,30012,51104
IN,Clay,18021,2306,8528,11259
IN,Clinton,18023,2819,8530,11896
IN,Crawford,18025,1323,3013,4591
IN,Daviess,18027,1800,8545,10736
IN,Dearborn,18029,4883,18110,23910
IN,Decatur,18031,2121,8488,11095
IN,DeKalb,18033,3941,12054,16816
IN,Delaware,18035,18100,24217,44699
IN,Dubois,18037,5389,13365,19917
IN,Elkhart,18039,20667,41810,65187
IN,Fayette,18041,2252,6839,9530
IN,Floyd,18043,13939,21427,37225
IN,Fountain,18045,1476,5661,7474
IN,Franklin,18047,1967,8665,10990
IN,Fulton,18049,1960,6010,8374
IN,Gibson,18051,3720,11079,15472
IN,Grant,18053,7029,17009,25239
IN,Greene,18055,2929,10275,13763
IN,Hamilton,18057,57214,87299,153630
IN,Hancock,18059,8901,25050,36027
IN,Harrison,18061,4776,12993,18528
IN,Hendricks,18063,22595,48326,75258
IN,Henry,18065,5124,13895,20075
IN,Howard,18067,11215,23675,36754
IN,Huntington,18069,3506,11649,15974
IN,Jackson,18071,3843,12857,17532
IN,Jasper,18073,3329,9382,13331
IN,Jay,18075,1889,5697,7962
IN,Jefferson,18077,4325,8538,13461
IN,Jennings,18079,2364,8222,11115
IN,Johnson,18081,17318,45456,66229
IN,Knox,18083,3772,11077,15483
IN,Kosciusko,18085,6311,23909,31907
IN,LaGrange,18087,2080,7025,9552
IN,Lake,18089,116896,75565,200247
IN,LaPorte,18091,19795,22678,44994
IN,Lawrence,18093,4210,14034,19076
IN,Madison,18095,18595,32376,53660
IN,Marion,18097,212676,130228,361070
IN,Marshall,18099,4798,12286,18008
IN,Martin,18101,881,3695,4807
IN,Miami,18103,2766,9975,13440
IN,Monroe,18105,34183,20527,57623
IN,Montgomery,18107,3362,11051,15101
IN,Morgan,18109,6037,23671,31180
IN,Newton,18111,1403,4074,5791
IN,Noble,18113,3904,12198,16890
IN,Ohio,18115,686,2118,2917
IN,Orange,18117,2048,5800,8189
IN,Owen,18119,1946,6151,8520
IN,Parke,18121,1441,4863,6576
IN,Perry,18123,3062,4556,8025
IN,Pike,18125,1297,4398,5977
IN,Porter,18127,33531,38719,76492
IN,Posey,18129,3515,8393,12448
IN,Pulaski,18131,1327,3854,5437
IN,Putnam,18133,3356,10637,14680
IN,Randolph,18135,2446,7515,10456
IN,Ripley,18137,2471,9806,12790
IN,Rush,18139,1525,5292,7214
IN,St. Joseph,18141,52247,52019,109452
IN,Scott,18143,2642,6074,9060
IN,Shelby,18145,4247,12718,17935
IN,Spencer,18147,2861,6572,9959
IN,Starke,18149,2489,6367,9226
IN,Steuben,18151,3741,10127,14530
IN,Sullivan,18153,2113,6138,8559
IN,Switzerland,18155,930,2558,3639
IN,Tippecanoe,18157,27207,30711,61916
IN,Tipton,18159,1587,5589,7510
IN,Union,18161,715,2445,3286
IN,Vanderburgh,18163,28296,40422,71957
IN,Vermillion,18165,2081,4511,6913
IN,Vigo,18167,15922,21924,39569
IN,Wabash,18169,3018,9819,13415
IN,Warren,18171,839,2896,3919
IN,Warrick,18173,9086,19133,29609
IN,Washington,18175,2636,8206,11333
IN,Wayne,18177,8322,16028,25575
IN,Wells,18179,2585,9999,13123
IN,White,18181,2563,6813,9902
IN,Whitley,18183,3379,11357,15535
IA,Adair,19001,1127,2456,3759
IA,Adams,19003,565,1393,2082
IA,Allamakee,19005,2409,4072,6837
IA,Appanoose,19007,1813,4031,6096
IA,Audubon,19009,1079,2135,3379
IA,Benton,19011,4672,8226,13690
IA,Black Hawk,19013,32006,27382,63221
IA,Boone,19015,5517,7458,13984
IA,Bremer,19017,5349,7199,13350
IA,Buchanan,19019,3966,5504,10137
IA,Buena Vista,19021,2851,4895,8179
IA,Butler,19023,2163,4918,7457
IA,Calhoun,19025,1396,3466,5105
IA,Carroll,19027,3305,6627,10435
IA,Cass,19029,1946,4755,7055
IA,Cedar,19031,3578,5275,9386
IA,Cerro Gordo,19033,9840,11583,22633
IA,Cherokee,19035,1676,4188,6186
IA,Chickasaw,19037,2264,3739,6367
IA,Clarke,19039,1463,2706,4405
IA,Clay,19041,2246,5870,8542
IA,Clayton,19043,3236,5309,9098
IA,Clinton,19045,10079,11249,22748
IA,Crawford,19047,1985,4608,6862
IA,Dallas,19049,15662,19288,37617
IA,Davis,19051,976,2721,3858
IA,Decatur,19053,1201,2296,3703
IA,Delaware,19055,2956,5688,9165
IA,Des Moines,19057,8178,9479,18713
IA,Dickinson,19059,3051,6743,10247
IA,Dubuque,19061,22774,23384,49037
IA,Emmet,19063,1356,3121,4707
IA,Fayette,19065,3666,5591,9813
IA,Floyd,19067,3177,4371,7985
IA,Franklin,19069,1490,3153,4915
IA,Fremont,19071,959,2401,3554
IA,Greene,19073,1688,2819,4762
IA,Grundy,19075,1847,4516,6766
IA,Guthrie,19077,1720,3603,5654
IA,Hamilton,19079,2715,4450,7589
IA,Hancock,19081,1582,3972,5815
IA,Hardin,19083,2774,5231,8423
IA,Harrison,19085,2123,4892,7378
IA,Henry,19087,2897,5764,9286
IA,Howard,19089,1674,2611,4507
IA,Humboldt,19091,1251,3564,5033
IA,Ida,19093,792,2655,3590
IA,Iowa,19095,3070,5193,8789
IA,Jackson,19097,3837,5821,10204
IA,Jasper,19099,7108,10556,18776
IA,Jefferson,19101,3702,3738,8001
IA,Johnson,19103,49942,20993,75637
IA,Jones,19105,3779,5718,10011
IA,Keokuk,19107,1265,3385,4858
IA,Kossuth,19109,2529,5637,8505
IA,Lee,19111,6195,8762,15893
IA,Linn,19113,58481,48183,114664
IA,Louisa,19115,1643,3060,4943
IA,Lucas,19117,1236,2873,4297
IA,Lyon,19119,917,5188,6336
IA,Madison,19121,2666,5336,8523
IA,Mahaska,19123,2606,7404,10494
IA,Marion,19125,5469,10940,17554
IA,Marshall,19127,7623,9125,17700
IA,Mills,19129,2080,5050,7608
IA,Mitchell,19131,1879,3180,5360
IA,Monona,19133,1244,3115,4525
IA,Monroe,19135,1053,2635,3844
IA,Montgomery,19137,1312,3431,4998
IA,Muscatine,19139,8284,9549,19086
IA,O'Brien,19141,1314,5735,7348
IA,Osceola,19143,552,2528,3197
IA,Page,19145,1801,4875,6968
IA,Palo Alto,19147,1395,3079,4674
IA,Plymouth,19149,2878,9659,13057
IA,Pocahontas,19151,962,2692,3831
IA,Polk,19153,119671,93421,228420
IA,Pottawattamie,19155,15341,24441,42226
IA,Poweshiek,19157,4272,4936,9693
IA,Ringgold,19159,753,1820,2684
IA,Sac,19161,1269,3692,5158
IA,Scott,19163,40302,39083,84878
IA,Shelby,19165,1649,4340,6270
IA,Sioux,19167,2289,14761,17989
IA,Story,19169,25085,19111,48910
IA,Tama,19171,3194,4968,8636
IA,Taylor,19173,755,2108,3003
IA,Union,19175,1920,3521,5768
IA,Van Buren,19177,843,2524,3526
IA,Wapello,19179,5591,8710,14996
IA,Warren,19181,10371,14773,26916
IA,Washington,19183,3938,6170,10824
IA,Wayne,19185,719,2069,2921
IA,Webster,19187,6293,10049,17239
IA,Winnebago,19189,1920,3437,5717
IA,Winneshiek,19191,5238,5332,11217
IA,Woodbury,19193,16102,24627,42933
IA,Worth,19195,1523,2443,4216
IA,Wright,19197,1890,3790,5949
KS,Allen,20001,1398,3575,5314
KS,Anderson,20003,665,2386,3277
KS,Atchison,20005,1946,3977,6393
KS,Barber,20007,281,1822,2209
KS,Barton,20009,1823,7766,10088
KS,Bourbon,20011,1306,4314,5918
KS,Brown,20013,850,2861,3960
KS,Butler,20015,6489,18781,27051
KS,Chase,20017,313,964,1342
KS,Chautauqua,20019,236,1552,1845
KS,Cherokee,20021,1959,6017,8386
KS,Cheyenne,20023,188,1172,1409
KS,Clark,20025,118,813,983
KS,Clay,20027,665,2831,3727
KS,Cloud,20029,744,2856,3831
KS,Coffey,20031,719,2990,3962
KS,Comanche,20033,102,705,857
KS,Cowley,20035,3436,8016,12171
KS,Crawford,20037,5064,8394,14404
KS,Decatur,20039,178,1220,1460
KS,Dickinson,20041,1582,5905,8008
KS,Doniphan,20043,584,2601,3366
KS,Douglas,20045,30089,14308,48231
KS,Edwards,20047,208,1033,1308
KS,Elk,20049,160,1048,1259
KS,Ellis,20051,2669,8311,11660
KS,Ellsworth,20053,515,1933,2626
KS,Finney,20055,3006,6155,9731
KS,Ford,20057,2032,4994,7425
KS,Franklin,20059,2829,7025,10658
KS,Geary,20061,2569,4116,7129
KS,Gove,20063,149,1127,1328
KS,Graham,20065,185,1013,1265
KS,Grant,20067,427,1755,2311
KS,Gray,20069,257,1651,2011
KS,Greeley,20071,83,523,639
KS,Greenwood,20073,484,2146,2811
KS,Hamilton,20075,114,690,847
KS,Harper,20077,388,1950,2513
KS,Harvey,20079,5006,8503,14540
KS,Haskell,20081,228,1011,1300
KS,Hodgeman,20083,124,845,1006
KS,Jackson,20085,1489,3888,5727
KS,Jefferson,20087,2483,5112,8151
KS,Jewell,20089,180,1204,1483
KS,Johnson,20091,126324,133907,279753
KS,Kearny,20093,224,1048,1325
KS,Kingman,20095,594,2507,3281
KS,Kiowa,20097,111,855,1023
KS,Labette,20099,2234,5232,7919
KS,Lane,20101,104,684,831
KS,Leavenworth,20103,10064,17387,29676
KS,Lincoln,20105,214,1168,1448
KS,Linn,20107,721,3377,4279
KS,Logan,20109,149,1124,1348
KS,Lyon,20111,4456,6354,11745
KS,McPherson,20113,3183,8407,12443
KS,Marion,20115,1177,3928,5465
KS,Marshall,20117,1060,3250,4578
KS,Meade,20119,206,1390,1675
KS,Miami,20121,3949,9839,14712
KS,Mitchell,20123,469,2216,2824
KS,Montgomery,20125,2557,8466,11623
KS,Morris,20127,586,1790,2568
KS,Morton,20129,145,970,1160
KS,Nemaha,20131,714,4066,5025
KS,Neosho,20133,1464,4340,6151
KS,Ness,20135,160,1216,1435
KS,Norton,20137,277,1808,2190
KS,Osage,20139,1730,4713,6894
KS,Osborne,20141,231,1437,1753
KS,Ottawa,20143,424,2261,2866
KS,Pawnee,20145,567,1872,2602
KS,Phillips,20147,296,2200,2611
KS,Pottawatomie,20149,2191,7451,10359
KS,Pratt,20151,769,2824,3806
KS,Rawlins,20153,160,1209,1448
KS,Reno,20155,6670,15100,23448
KS,Republic,20157,370,1993,2484
KS,Rice,20159,668,2652,3567
KS,Riley,20161,8892,9817,20475
KS,Rooks,20163,273,1999,2378
KS,Rush,20165,227,1177,1474
KS,Russell,20167,454,2544,3148
KS,Saline,20169,6084,13367,21206
KS,Scott,20171,232,1832,2159
KS,Sedgwick,20173,66716,101319,180750
KS,Seward,20175,1491,3025,4743
KS,Shawnee,20177,33270,35349,73648
KS,Sheridan,20179,126,1186,1362
KS,Sherman,20181,340,2043,2537
KS,Smith,20183,295,1635,2014
KS,Stafford,20185,303,1485,1884
KS,Stanton,20187,132,580,742
KS,Stevens,20189,215,1564,1853
KS,Sumner,20191,2039,6844,9494
KS,Thomas,20193,467,2832,3483
KS,Trego,20195,193,1211,1459
KS,Wabaunsee,20197,773,2358,3340
KS,Wallace,20199,45,711,779
KS,Washington,20201,378,2136,2677
KS,Wichita,20203,139,765,934
KS,Wilson,20205,550,2747,3482
KS,Woodson,20207,270,1063,1420
KS,Wyandotte,20209,29346,15520,47467
KY,Adair,21001,1323,6637,8228
KY,Allen,21003,1349,6466,8085
KY,Anderson,21005,2634,8242,11414
KY,Ballard,21007,816,3161,4097
KY,Barren,21009,4275,13483,18473
KY,Bath,21011,1361,3082,4577
KY,Bell,21013,1720,7764,9714
KY,Boone,21015,15026,39082,57550
KY,Bourbon,21017,2791,5569,8791
KY,Boyd,21019,6021,13591,20443
KY,Boyle,21021,4281,8040,12928
KY,Bracken,21023,705,2711,3522
KY,Breathitt,21025,1537,3991,5728
KY,Breckinridge,21027,1960,6484,8765
KY,Bullitt,21029,8255,26210,36036
KY,Butler,21031,947,4428,5575
KY,Caldwell,21033,1260,4507,5972
KY,Calloway,21035,4749,10367,16039
KY,Campbell,21037,14658,25050,42471
KY,Carlisle,21039,432,2094,2599
KY,Carroll,21041,1106,2588,3851
KY,Carter,21043,2276,7587,10267
KY,Casey,21045,767,5482,6438
KY,Christian,21047,7188,14108,22069
KY,Clark,21049,4706,10710,16193
KY,Clay,21051,752,5861,6762
KY,Clinton,21053,547,3809,4454
KY,Crittenden,21055,617,3290,4036
KY,Cumberland,21057,459,2502,3061
KY,Daviess,21059,14163,28907,45752
KY,Edmonson,21061,979,4135,5239
KY,Elliott,21063,740,2000,2847
KY,Estill,21065,1108,4236,5538
KY,Fayette,21067,69776,56890,136112
KY,Fleming,21069,1348,4722,6250
KY,Floyd,21071,4015,11993,16521
KY,Franklin,21073,10717,11819,23840
KY,Fulton,21075,774,1549,2381
KY,Gallatin,21077,749,2443,3334
KY,Garrard,21079,1453,5904,7613
KY,Grant,21081,1910,7268,9551
KY,Graves,21083,3308,12671,16582
KY,Grayson,21085,1959,8219,10564
KY,Green,21087,832,4372,5331
KY,Greenup,21089,4146,11546,16265
KY,Hancock,21091,1244,2788,4292
KY,Hardin,21093,13944,26970,43113
KY,Harlan,21095,1372,9129,10744
KY,Harrison,21097,2031,5435,7774
KY,Hart,21099,1730,5320,7261
KY,Henderson,21101,6707,12159,19692
KY,Henry,21103,1828,4944,7142
KY,Hickman,21105,449,1657,2157
KY,Hopkins,21107,4310,15277,20325
KY,Jackson,21109,482,4889,5497
KY,Jefferson,21111,190824,143758,352778
KY,Jessamine,21113,6144,15474,23292
KY,Johnson,21115,1250,8043,9560
KY,Kenton,21117,24213,42958,71905
KY,Knott,21119,1245,4357,5756
KY,Knox,21121,1761,9885,12001
KY,Larue,21123,1278,4799,6359
KY,Laurel,21125,3440,20592,24811
KY,Lawrence,21127,1045,4816,6037
KY,Lee,21129,444,2151,2663
KY,Leslie,21131,400,4015,4487
KY,Letcher,21133,1542,7293,9131
KY,Lewis,21135,785,4363,5293
KY,Lincoln,21137,1865,7338,9555
KY,Livingston,21139,887,3570,4642
KY,Logan,21141,2755,7778,10896
KY,Lyon,21143,1045,2789,3959
KY,McCracken,21145,9134,20774,31284
KY,McCreary,21147,664,5012,5772
KY,McLean,21149,988,3381,4565
KY,Madison,21151,11793,23431,37318
KY,Magoffin,21153,1172,3824,5113
KY,Marion,21155,2679,5122,8108
KY,Marshall,21157,3672,12322,16678
KY,Martin,21159,363,3503,3951
KY,Mason,21161,1970,4944,7212
KY,Meade,21163,3026,8660,12223
KY,Menifee,21165,700,2010,2779
KY,Mercer,21167,2395,7740,10579
KY,Metcalfe,21169,976,3491,4616
KY,Monroe,21171,601,4278,4991
KY,Montgomery,21173,3158,7856,11437
KY,Morgan,21175,1006,3628,4766
KY,Muhlenberg,21177,3272,9393,13046
KY,Nelson,21179,6434,13430,20761
KY,Nicholas,21181,787,1957,2837
KY,Ohio,21183,2080,7942,10398
KY,Oldham,21185,10268,20469,32838
KY,Owen,21187,1062,3745,4997
KY,Owsley,21189,256,1474,1757
KY,Pendleton,21191,1164,4604,6006
KY,Perry,21193,2136,8158,10566
KY,Pike,21195,4277,19740,24637
KY,Powell,21197,1272,3513,4952
KY,Pulaski,21199,4208,22900,28015
KY,Robertson,21201,222,759,1013
KY,Rockcastle,21203,915,5609,6686
KY,Rowan,21205,3295,5174,8829
KY,Russell,21207,1093,6863,8171
KY,Scott,21209,7713,15052,24159
KY,Shelby,21211,6276,13196,20563
KY,Simpson,21213,2144,5077,7524
KY,Spencer,21215,1921,7196,9509
KY,Taylor,21217,2553,8320,11301
KY,Todd,21219,1042,3612,4771
KY,Trigg,21221,1587,4928,6740
KY,Trimble,21223,879,2771,3786
KY,Union,21225,1331,4701,6209
KY,Warren,21227,16966,28673,48416
KY,Washington,21229,1420,4013,5621
KY,Wayne,21231,1431,6370,7988
KY,Webster,21233,1240,4397,5804
KY,Whitley,21235,2067,11312,13765
KY,Wolfe,21237,753,1804,2634
KY,Woodford,21239,4958,7697,13547
LA,Acadia,22001,5638,21159,27386
LA,Allen,22003,2106,6867,9245
LA,Ascension,22005,16471,36135,54663
LA,Assumption,22007,3931,6714,10904
LA,Avoyelles,22009,5032,11163,16581
LA,Beauregard,22011,2393,12238,15078
LA,Bienville,22013,3129,3756,7005
LA,Bossier,22015,12638,35451,49818
LA,Caddo,22017,53448,48977,105737
LA,Calcasieu,22019,26293,54182,83773
LA,Caldwell,22021,788,3822,4692
LA,Cameron,22023,323,3256,3692
LA,Catahoula,22025,1322,3479,4856
LA,Claiborne,22027,2717,3585,6421
LA,Concordia,22029,3272,5474,8869
LA,De Soto,22031,5163,8067,13497
LA,East Baton Rouge,22033,102711,84620,196332
LA,East Carroll,22035,1838,1059,2939
LA,East Feliciana,22037,4235,5569,10042
LA,Evangeline,22039,4208,10357,14879
LA,Franklin,22041,2506,6514,9162
LA,Grant,22043,1181,7406,8819
LA,Iberia,22045,10698,20903,32454
LA,Iberville,22047,8324,7320,16043
LA,Jackson,22049,2139,5169,7464
LA,Jefferson,22051,73540,100292,181388
LA,Jefferson Davis,22053,3080,10775,14277
LA,Lafayette,22055,32726,68191,105599
LA,Lafourche,22057,8423,31958,41644
LA,La Salle,22059,605,5835,6568
LA,Lincoln,22061,7102,10761,18664
LA,Livingston,22063,6950,48797,57700
LA,Madison,22065,2744,1927,4732
LA,Morehouse,22067,5155,6502,11852
LA,Natchitoches,22069,7143,8965,16617
LA,Orleans,22071,133833,24267,165619
LA,Ouachita,22073,24420,41712,67987
LA,Plaquemines,22075,3347,6900,10572
LA,Pointe Coupee,22077,4764,6789,11761
LA,Rapides,22079,18318,36814,56838
LA,Red River,22081,1938,2391,4422
LA,Richland,22083,3157,6286,9596
LA,Sabine,22085,1703,7877,9785
LA,St. Bernard,22087,4957,10232,15807
LA,St. Charles,22089,8558,16620,26190
LA,St. Helena,22091,3353,2497,5964
LA,St. James,22093,6418,5456,12085
LA,St. John the Baptist,22095,12658,7569,20740
LA,St. Landry,22097,17208,21966,39970
LA,St. Martin,22099,8266,16872,25749
LA,St. Mary,22101,8050,14353,22871
LA,St. Tammany,22103,27716,90914,124389
LA,Tangipahoa,22105,16869,33933,52381
LA,Tensas,22107,1329,1180,2543
LA,Terrebonne,22109,10664,31900,43893
LA,Union,22111,2691,7972,10894
LA,Vermilion,22113,4745,19807,25253
LA,Vernon,22115,2665,13471,16633
LA,Washington,22117,5690,12552,18622
LA,Webster,22119,6259,11538,18140
LA,West Baton Rouge,22121,5382,6926,12710
LA,West Carroll,22123,715,3970,4759
LA,West Feliciana,22125,2247,3390,5798
LA,Winn,22127,1643,4605,6368
ME,Androscoggin,23001,22975,28189,55340
ME,Aroostook,23003,13377,19419,34963
ME,Cumberland,23005,102935,57697,171249
ME,Franklin,23007,7001,7900,16382
ME,Hancock,23009,16107,13682,31983
ME,Kennebec,23011,29296,31753,65999
ME,Knox,23013,12440,9148,23021
ME,Lincoln,23015,10241,9727,21432
ME,Oxford,23017,12172,16214,31094
ME,Penobscot,23019,32832,41601,80228
ME,Piscataquis,23021,3098,5403,9144
ME,Sagadahoc,23023,10679,9304,21596
ME,Somerset,23025,9092,14998,25968
ME,Waldo,23027,10442,10378,22630
ME,Washington,23029,6358,9037,16559
ME,York,23031,55828,50388,113962
MD,Allegany,24001,6665,20025,27804
MD,Anne Arundel,24003,116074,114509,242939
MD,Baltimore,24005,189437,131009,335017
MD,Calvert,24009,16669,24680,43445
MD,Caroline,24011,3747,8999,13282
MD,Carroll,24013,24314,55593,84879
MD,Cecil,24015,12651,27579,42309
MD,Charles,24017,46063,24163,72480
MD,Dorchester,24019,5695,7938,14034
MD,Frederick,24021,51891,56472,114962
MD,Garrett,24023,2252,10189,12905
MD,Harford,24025,43803,74261,124224
MD,Howard,24027,93808,44792,146401
MD,Kent,24029,4178,4598,9166
MD,Montgomery,24031,309761,82985,408300
MD,Prince George's,24033,313627,29290,351091
MD,Queen Anne's,24035,7316,16211,24633
MD,St. Mary's,24037,15786,26889,45169
MD,Somerset,24039,3484,5056,8768
MD,Talbot,24041,7865,10098,18731
MD,Washington,24043,19193,38842,60731
MD,Wicomico,24045,16327,20832,38722
MD,Worcester,24047,8783,15910,25571
MD,Baltimore city,24510,178562,22726,208980
MA,Barnstable,25001,71632,53842,132667
MA,Berkshire,25003,43540,16799,64507
MA,Bristol,25005,127619,104775,246068
MA,Dukes,25007,8338,2474,11434
MA,Essex,25009,220027,135405,376140
MA,Franklin,25011,24369,10327,37987
MA,Hampden,25013,110313,78230,200220
MA,Hampshire,25015,54572,22089,82329
MA,Middlesex,25017,508919,216163,767337
MA,Nantucket,25019,4144,1892,6404
MA,Norfolk,25021,219129,119171,357781
MA,Plymouth,25023,133828,114722,264168
MA,Suffolk,25025,241212,50042,303517
MA,Worcester,25027,197126,157138,380972
MI,Alcona,26001,1732,4201,6179
MI,Alger,26003,1663,2585,4513
MI,Allegan,26005,17932,33812,55153
MI,Alpena,26007,4877,9090,14688
MI,Antrim,26009,4448,8469,13572
MI,Arenac,26011,2238,4704,7457
MI,Baraga,26013,1156,2158,3486
MI,Barry,26015,9109,19197,30265
MI,Bay,26017,21641,28327,52932
MI,Benzie,26019,4108,5539,10221
MI,Berrien,26021,29496,38646,71882
MI,Branch,26023,4740,11025,16490
MI,Calhoun,26025,24154,31489,58786
MI,Cass,26027,7270,14241,23272
MI,Charlevoix,26029,5137,8674,14567
MI,Cheboygan,26031,4302,8680,13647
MI,Chippewa,26033,5378,9120,15434
MI,Clare,26035,4250,8507,13385
MI,Clinton,26037,16490,21635,40564
MI,Crawford,26039,2110,4354,6833
MI,Delta,26041,6431,11112,18467
MI,Dickinson,26043,3923,8580,13140
MI,Eaton,26045,24534,27608,55686
MI,Emmet,26047,6972,10616,18774
MI,Genesee,26049,102744,84174,196135
MI,Gladwin,26051,3794,8124,12472
MI,Gogebic,26053,2925,4019,7313
MI,Grand Traverse,26055,20964,27412,51460
MI,Gratiot,26057,5665,9878,16442
MI,Hillsdale,26059,4799,14094,19880
MI,Houghton,26061,6018,8475,15623
MI,Huron,26063,4579,10629,15848
MI,Ingham,26065,81266,44354,133478
MI,Ionia,26067,8206,16374,26364
MI,Iosco,26069,4344,8344,13349
MI,Iron,26071,2004,3675,5910
MI,Isabella,26073,11404,12338,25344
MI,Jackson,26075,25795,39793,69567
MI,Kalamazoo,26077,67142,51031,125966
MI,Kalkaska,26079,2279,6213,8920
MI,Kent,26081,138567,147959,306270
MI,Keweenaw,26083,527,814,1429
MI,Lake,26085,1939,3159,5328
MI,Lapeer,26087,12734,30037,45126
MI,Leelanau,26089,6774,7239,14757
MI,Lenawee,26091,16750,26428,45895
MI,Livingston,26093,34378,65665,105577
MI,Luce,26095,681,1756,2576
MI,Mackinac,26097,2085,3740,6088
MI,Macomb,26099,176238,224589,418773
MI,Manistee,26101,4979,6915,12598
MI,Marquette,26103,16042,14646,32897
MI,Mason,26105,5281,8505,14658
MI,Mecosta,26107,5827,10305,17149
MI,Menominee,26109,3539,6704,10765
MI,Midland,26111,15655,23877,42379
MI,Missaukee,26113,1565,5386,7301
MI,Monroe,26115,26859,43255,74101
MI,Montcalm,26117,7874,16907,26556
MI,Montmorency,26119,1286,3498,5008
MI,Muskegon,26121,36640,35962,77114
MI,Newaygo,26123,6212,15174,22605
MI,Oakland,26125,342976,289127,663255
MI,Oceana,26127,3973,7228,11903
MI,Ogemaw,26129,3030,6827,10386
MI,Ontonagon,26131,1175,2069,3420
MI,Osceola,26133,2705,7336,10597
MI,Oscoda,26135,1044,2843,4062
MI,Otsego,26137,3556,8266,12529
MI,Ottawa,26139,46276,90456,145405
MI,Presque Isle,26141,2400,4486,7215
MI,Roscommon,26143,4287,8141,13036
MI,Saginaw,26145,44395,45469,94198
MI,St. Clair,26147,24553,49067,77994
MI,St. Joseph,26149,7529,14886,23765
MI,Sanilac,26151,4873,13446,19243
MI,Schoolcraft,26153,1369,2556,4151
MI,Shiawassee,26155,12547,19232,34044
MI,Tuscola,26157,7493,17421,26157
MI,Van Buren,26159,13258,17890,33213
MI,Washtenaw,26161,128025,50335,187201
MI,Wayne,26163,517842,228908,775450
MI,Wexford,26165,4436,10000,15279
MN,Aitkin,27001,3134,5516,9185
MN,Anoka,27003,75499,93341,184084
MN,Becker,27005,5208,10880,17090
MN,Beltrami,27007,8688,10783,21316
MN,Benton,27009,5640,12872,19911
MN,Big Stone,27011,921,1607,2729
MN,Blue Earth,27013,14428,15667,33256
MN,Brown,27015,3763,8708,13663
MN,Carlton,27017,8460,8160,18059
MN,Carver,27019,21508,29057,55102
MN,Cass,27021,4949,9982,15885
MN,Chippewa,27023,1978,3764,6182
MN,Chisago,27025,9279,18441,30009
MN,Clay,27027,12974,13549,29108
MN,Clearwater,27029,1100,2925,4225
MN,Cook,27031,1912,1156,3360
MN,Cottonwood,27033,1678,3679,5697
MN,Crow Wing,27035,10982,22287,35568
MN,Dakota,27037,110251,99624,228659
MN,Dodge,27039,3102,6527,10564
MN,Douglas,27041,6227,13966,21623
MN,Faribault,27043,2153,4659,7355
MN,Fillmore,27045,3872,6271,10976
MN,Freeborn,27047,6041,8808,15929
MN,Goodhue,27049,9446,14041,25538
MN,Grant,27051,1104,2063,3453
MN,Hennepin,27053,429283,191768,672644
MN,Houston,27055,4145,5616,10515
MN,Hubbard,27057,3432,7269,11423
MN,Isanti,27059,5656,13635,20875
MN,Itasca,27061,9015,12920,23650
MN,Jackson,27063,1492,3609,5453
MN,Kanabec,27065,2327,5230,8125
MN,Kandiyohi,27067,7266,12785,21648
MN,Kittson,27069,823,1349,2363
MN,Koochiching,27071,2306,3569,6313
MN,Lac qui Parle,27073,1301,2294,3835
MN,Lake,27075,3077,2932,6472
MN,Lake of the Woods,27077,553,1540,2230
MN,Le Sueur,27079,4623,9182,14867
MN,Lincoln,27081,860,1930,3002
MN,Lyon,27083,3825,7256,12129
MN,McLeod,27085,4978,12155,18684
MN,Mahnomen,27087,930,991,2074
MN,Marshall,27089,1225,3208,4794
MN,Martin,27091,2733,7062,10469
MN,Meeker,27093,3192,8103,12198
MN,Mille Lacs,27095,3709,8340,12948
MN,Morrison,27097,3637,12925,17534
MN,Mower,27099,7444,8826,17587
MN,Murray,27101,1295,2974,4642
MN,Nicollet,27103,7886,8436,17914
MN,Nobles,27105,2733,5299,8592
MN,Norman,27107,1264,1699,3232
MN,Olmsted,27109,36266,35668,79277
MN,Otter Tail,27111,9339,20939,32284
MN,Pennington,27113,2146,4000,6671
MN,Pine,27115,4580,8191,13729
MN,Pipestone,27117,1127,3338,4779
MN,Polk,27119,4712,8979,14698
MN,Pope,27121,2106,3793,6294
MN,Ramsey,27123,176929,70778,269161
MN,Red Lake,27125,540,1141,1871
MN,Redwood,27127,1887,5137,7566
MN,Renville,27129,2117,4890,7563
MN,Rice,27131,14437,15429,32217
MN,Rock,27133,1373,3091,4807
MN,Roseau,27135,1856,5451,7767
MN,St. Louis,27137,57769,44631,111260
MN,Scott,27139,28502,39948,74390
MN,Sherburne,27141,13299,31049,47938
MN,Sibley,27143,1954,5193,7727
MN,Stearns,27145,25575,47618,78985
MN,Steele,27147,6239,11198,19040
MN,Stevens,27149,2116,2800,5350
MN,Swift,27151,1679,2962,4968
MN,Todd,27153,2783,8485,11944
MN,Traverse,27155,631,1050,1791
MN,Wabasha,27157,3866,6989,11764
MN,Wadena,27159,1684,4837,6894
MN,Waseca,27161,2838,5967,9579
MN,Washington,27163,67086,64429,142843
MN,Watonwan,27165,1814,2768,4971
MN,Wilkin,27167,893,2129,3279
MN,Winona,27169,11366,12122,25852
MN,Wright,27171,20336,43274,69154
MN,Yellow Medicine,27173,1524,3382,5253
MS,Adams,28001,6921,5125,12214
MS,Alcorn,28003,2684,11817,14781
MS,Amite,28005,2688,4282,7033
MS,Attala,28007,2847,4288,7242
MS,Benton,28009,1713,2240,3996
